id,name,device_type,device_role,serial,status,site,rack,position,tenant
3389,hw_Brusque_13,,Access Switch,,Active,Brusque,,,TJSC
722,hw_Brusque_43,,Access Switch,,Active,Brusque,,,TJSC
3230,hw_cacador_avancada_135,,Access Switch,,Active,Caçador - Unidade Avançada,,,TJSC
3188,hw_cacador_avancada_136,,Access Switch,,Active,Caçador - Unidade Avançada,,,TJSC
3189,hw_cacador_avancada_137,,Access Switch,,Active,Caçador - Unidade Avançada,,,TJSC
3190,hw_cacador_avancada_138,,Access Switch,,Active,Caçador - Unidade Avançada,,,TJSC
729,hw_Camboriu_19,,Access Switch,,Active,Camboriú,,,TJSC
738,hw_campo_belo_sul_13,,Access Switch,,Active,Campo Belo do Sul,,,TJSC
3157,hw_campo_belo_sul_14,,Spare Switch,,Offline,Campo Belo do Sul,,,TJSC
739,hw_campo_ere_15,,Spare Switch,,Offline,Campo Erê,,,TJSC
740,hw_campo_ere_16,,Spare Switch,,Offline,Campo Erê,,,TJSC
741,hw_campo_ere_17,,Access Switch,,Active,Campo Erê,,,TJSC
2217,hw_campo_ere_18,,Access Switch,,Offline,Campo Erê,,,
3296,hw_campo_ere_19,,Access Switch,,Active,Campo Erê,,,
742,hw_Campos_Novos_10,,Access Switch,,Active,Campos Novos,,,TJSC
743,hw_Campos_Novos_11,,Access Switch,,Active,Campos Novos,,,TJSC
744,hw_Campos_Novos_12,,Access Switch,,Active,Campos Novos,,,TJSC
745,hw_Campos_Novos_15,,Access Switch,,Active,Campos Novos,,,TJSC
746,hw_Campos_Novos_16,,Access Switch,,Active,Campos Novos,,,TJSC
747,hw_Campos_Novos_17,,Access Switch,,Active,Campos Novos,,,TJSC
3271,hw_canoinhas_13,,Access Switch,,Active,Canoinhas,,,TJSC
3272,hw_canoinhas_14,,Access Switch,,Active,Canoinhas,,,TJSC
3273,hw_canoinhas_16,,Access Switch,,Active,Canoinhas,,,TJSC
751,hw_canoinhas_20,,Access Switch,,Active,Canoinhas,,,TJSC
752,hw_canoinhas_21,,Access Switch,,Active,Canoinhas,,,TJSC
753,hw_canoinhas_22,,Access Switch,,Active,Canoinhas,,,TJSC
754,hw_canoinhas_23,,Access Switch,,Active,Canoinhas,,,TJSC
755,hw_canoinhas_24,,Access Switch,,Active,Canoinhas,,,TJSC
756,hw_canoinhas_25,,Access Switch,,Active,Canoinhas,,,TJSC
757,hw_canoinhas_26,,Access Switch,,Active,Canoinhas,,,TJSC
758,hw_canoinhas_27,,Spare Switch,,Offline,Canoinhas,,,TJSC
759,hw_canoinhas_28,,Access Switch,,Active,Canoinhas,,,TJSC
762,hw_Capinzal_19,,Access Switch,,Active,Capinzal,,,TJSC
3030,hw_Capivari_Baixo_11,,Access Switch,,Active,Capivari de Baixo,,,TJSC
3003,hw_Capivari_Baixo_12,,Access Switch,,Active,Capivari de Baixo,,,TJSC
3031,hw_Capivari_Baixo_13,,Access Switch,,Active,Capivari de Baixo,,,TJSC
3032,hw_Capivari_Baixo_14,,Access Switch,,Active,Capivari de Baixo,,,
770,hw_Catanduvas_10,,Access Switch,,Active,Catanduvas,,,TJSC
771,hw_Catanduvas_11,,Access Switch,,Active,Catanduvas,,,TJSC
2199,hw_Catanduvas_12,,Access Switch,,Active,Catanduvas,,,
774,hw_chapeco_57,,Access Switch,,Active,Chapecó,,,TJSC
775,hw_chapeco_58,,Access Switch,,Active,Chapecó,,,TJSC
776,hw_chapeco_59,,Access Switch,,Active,Chapecó,,,TJSC
777,hw_chapeco_60,,Access Switch,,Active,Chapecó,,,TJSC
778,hw_chapeco_61,,Access Switch,,Active,Chapecó,,,TJSC
779,hw_chapeco_62,,Access Switch,,Active,Chapecó,,,TJSC
780,hw_chapeco_63,,Access Switch,,Active,Chapecó,,,TJSC
781,hw_chapeco_64,,Access Switch,,Active,Chapecó,,,TJSC
783,hw_chapeco_65,,Spare Switch,,Offline,Chapecó,,,TJSC
782,hw_chapeco_66,,Access Switch,,Active,Chapecó,,,TJSC
784,hw_chapeco_67,,Access Switch,,Active,Chapecó,,,TJSC
785,hw_chapeco_68,,Access Switch,,Active,Chapecó,,,TJSC
786,hw_chapeco_69,,Spare Switch,,Offline,Chapecó,,,TJSC
787,hw_chapeco_70,,Access Switch,,Active,Chapecó,,,TJSC
788,hw_chapeco_71,,Access Switch,,Active,Chapecó,,,TJSC
789,hw_chapeco_72,,Access Switch,,Active,Chapecó,,,TJSC
790,hw_chapeco_73,,Access Switch,,Active,Chapecó,,,TJSC
791,hw_chapeco_74,,Access Switch,,Active,Chapecó,,,TJSC
792,hw_chapeco_75,,Access Switch,,Active,Chapecó,,,TJSC
793,hw_chapeco_76,,Access Switch,,Active,Chapecó,,,TJSC
794,hw_chapeco_77,,Access Switch,,Active,Chapecó,,,TJSC
795,hw_chapeco_78,,Access Switch,,Active,Chapecó,,,TJSC
796,hw_chapeco_79,,Spare Switch,,Offline,Chapecó,,,TJSC
797,hw_chapeco_80,,Spare Switch,,Offline,Chapecó,,,TJSC
798,hw_Concordia_20,,Access Switch,,Active,Concórdia,,,TJSC
799,hw_Concordia_21,,Access Switch,,Active,Concórdia,,,TJSC
800,hw_Concordia_22,,Access Switch,,Active,Concórdia,,,TJSC
801,hw_Concordia_23,,Access Switch,,Active,Concórdia,,,TJSC
802,hw_Concordia_24,,Access Switch,,Active,Concórdia,,,TJSC
803,hw_Concordia_26,,Access Switch,,Active,Concórdia,,,TJSC
804,hw_Concordia_27,,Access Switch,,Active,Concórdia,,,TJSC
805,hw_Concordia_32,,Access Switch,,Active,Concórdia,,,TJSC
806,hw_Concordia_33,,Access Switch,,Active,Concórdia,,,TJSC
807,hw_Coronel_Freitas_10,,Access Switch,,Active,Coronel Freitas,,,TJSC
808,hw_Coronel_Freitas_11,,Access Switch,,Active,Coronel Freitas,,,TJSC
809,hw_Coronel_Freitas_12,,Access Switch,,Active,Coronel Freitas,,,TJSC
3306,hw_coronel_freitas_13,,Access Switch,,Active,Coronel Freitas,,,TJSC
3307,hw_coronel_freitas_16,,Access Switch,,Active,Coronel Freitas,,,TJSC
811,hw_Correia_Pinto_10,,Spare Switch,,Offline,Correia Pinto,,,TJSC
812,hw_Correia_Pinto_11,,Access Switch,,Active,Correia Pinto,,,TJSC
813,hw_Correia_Pinto_12,,Access Switch,,Active,Correia Pinto,,,TJSC
3150,hw_correia_pinto_13,,Access Switch,,Active,Correia Pinto,,,TJSC
814,hw_correia_pinto_15,,Access Switch,,Active,Correia Pinto,,,TJSC
3378,hw_criciuma_10,,Access Switch,,Active,Criciúma,,,TJSC
816,hw_criciuma_11,,Spare Switch,,Inventory,Criciúma,,,TJSC
817,hw_criciuma_12,,Access Switch,,Active,Criciúma,,,TJSC
818,hw_criciuma_13,,Access Switch,,Active,Criciúma,,,TJSC
819,hw_criciuma_14,,Access Switch,,Active,Criciúma,,,TJSC
820,hw_criciuma_15,,Access Switch,,Active,Criciúma,,,TJSC
821,hw_criciuma_16,,Access Switch,,Active,Criciúma,,,TJSC
822,hw_criciuma_17,,Access Switch,,Active,Criciúma,,,TJSC
823,hw_criciuma_18,,Access Switch,,Active,Criciúma,,,TJSC
824,hw_criciuma_19,,Access Switch,,Active,Criciúma,,,TJSC
825,hw_criciuma_20,,Access Switch,,Active,Criciúma,,,TJSC
826,hw_criciuma_21,,Access Switch,,Active,Criciúma,,,TJSC
827,hw_criciuma_22,,Access Switch,,Active,Criciúma,,,TJSC
828,hw_criciuma_23,,Access Switch,,Active,Criciúma,,,TJSC
829,hw_criciuma_24,,Access Switch,,Active,Criciúma,,,TJSC
830,hw_criciuma_25,,Access Switch,,Active,Criciúma,,,TJSC
831,hw_criciuma_26,,Access Switch,,Active,Criciúma,,,TJSC
832,hw_criciuma_27,,Access Switch,,Active,Criciúma,,,TJSC
833,hw_criciuma_28,,Access Switch,,Active,Criciúma,,,TJSC
834,hw_criciuma_29,,Access Switch,,Active,Criciúma,,,TJSC
3376,hw_criciuma_30,,Access Switch,,Active,Criciúma,,,TJSC
835,hw_criciuma_31,,Access Switch,,Active,Criciúma,,,TJSC
836,hw_criciuma_32,,Access Switch,,Active,Criciúma,,,TJSC
837,hw_criciuma_33,,Access Switch,,Active,Criciúma,,,TJSC
838,hw_criciuma_40,,Access Switch,,Active,Criciúma,,,TJSC
839,hw_criciuma_41,,Access Switch,,Active,Criciúma,,,TJSC
840,hw_criciuma_43,,Access Switch,,Active,Criciúma,,,TJSC
3097,hw_criciuma_44,,Access Switch,,Active,Criciúma,,,
841,hw_criciuma_51,,Access Switch,,Offline,Criciúma,,,TJSC
843,hw_criciuma_Unesc_11,,Spare Switch,,Offline,Criciúma - UNESC,,,TJSC
3092,hw_criciuma_Unesc_12,,Access Switch,,Active,Criciúma - UNESC,,,TJSC
844,hw_Cunha_Pora_10,,Access Switch,,Active,Cunha Porã,,,TJSC
845,hw_Cunha_Pora_11,,Access Switch,,Active,Cunha Porã,,,TJSC
848,hw_Curitibanos_10,,Access Switch,,Active,Curitibanos,,,TJSC
849,hw_Curitibanos_11,,Access Switch,,Active,Curitibanos,,,TJSC
850,hw_Curitibanos_12,,Access Switch,,Active,Curitibanos,,,TJSC
851,hw_Curitibanos_13,,Access Switch,,Active,Curitibanos,,,TJSC
2571,hw_Curitibanos_14,,Access Switch,,Active,Curitibanos,,,TJSC
853,hw_Curitibanos_15,,Access Switch,,Active,Curitibanos,,,TJSC
854,hw_Curitibanos_16,,Access Switch,,Active,Curitibanos,,,TJSC
855,hw_Curitibanos_17,,Spare Switch,,Inventory,Curitibanos,,,TJSC
3396,hw_Curitibanos_18,,Access Switch,,Active,Curitibanos,,,TJSC
2572,hw_Curitibanos_19,,Access Switch,,Active,Curitibanos,,,TJSC
857,hw_DEPOSITO_26,,Access Switch,,Active,Depósito,,,TJSC
858,hw_DEPOSITO_27,,Access Switch,,Active,Depósito,,,TJSC
860,hw_Deposito_29,,Access Switch,,Active,Depósito,,,TJSC
861,hw_Descanso_10,,Access Switch,,Active,Descanso,,,TJSC
862,hw_Descanso_11,,Access Switch,,Active,Descanso,,,TJSC
863,hw_descanso_12,,Access Switch,,Active,Descanso,,,TJSC
864,hw_Descanso_13,,Access Switch,,Active,Descanso,,,TJSC
865,hw_Dionisio_Cerq_10,,Spare Switch,,Offline,Dionísio Cerqueira,,,TJSC
866,hw_Dionisio_Cerq_11,,Access Switch,,Active,Dionísio Cerqueira,,,TJSC
867,hw_Dionisio_Cerq_12,,Access Switch,,Active,Dionísio Cerqueira,,,TJSC
868,hw_Dionisio_Cerq_13,,Access Switch,,Active,Dionísio Cerqueira,,,TJSC
869,hw_Dionisio_Cerq_14,,Access Switch,,Active,Dionísio Cerqueira,,,TJSC
3229,hw_Estreito_16,,Access Switch,,Active,Estreito,,,
2728,hw_Estreito_17,,Access Switch,,Active,Estreito,,,
871,hw_Estreito_19,,Access Switch,,Active,Estreito,,,TJSC
872,hw_Estreito_20,,Access Switch,,Active,Estreito,,,TJSC
873,hw_Estreito_24,,Access Switch,,Active,Estreito,,,TJSC
2840,hw_executivo_fiscal_01,,Access Switch,,Active,Executivo Estadual,,,TJSC
874,hw_forquilhinha_10,,Access Switch,,Active,Forquilhinha,,,TJSC
875,hw_forquilhinha_11,,Access Switch,,Active,Forquilhinha,,,TJSC
2635,hw_fraiburgo_10,,Access Switch,,Active,Fraiburgo,,,
2636,hw_fraiburgo_11,,Access Switch,,Active,Fraiburgo,,,
2637,hw_fraiburgo_12,,Spare Switch,,Offline,Fraiburgo,,,
2638,hw_fraiburgo_13,,Access Switch,,Active,Fraiburgo,,,
2639,hw_fraiburgo_14,,Spare Switch,,Offline,Fraiburgo,,,
2640,hw_fraiburgo_15,,Access Switch,,Active,Fraiburgo,,,
2641,hw_fraiburgo_16,,Access Switch,,Active,Fraiburgo,,,
2642,hw_fraiburgo_17,,Access Switch,,Active,Fraiburgo,,,
2643,hw_fraiburgo_18,,Access Switch,,Active,Fraiburgo,,,
2644,hw_fraiburgo_19,,Access Switch,,Active,Fraiburgo,,,
889,hw_Garopaba_10,,Access Switch,,Active,Garopaba,,,TJSC
890,hw_Garopaba_11,,Access Switch,,Active,Garopaba,,,TJSC
891,hw_garuva_10,,Spare Switch,,Inventory,Garuva,,,TJSC
892,hw_garuva_11,,Access Switch,,Active,Garuva,,,TJSC
893,hw_garuva_12,,Access Switch,,Active,Garuva,,,TJSC
2726,hw_Gaspar_36,,Access Switch,,Active,Gaspar,,,TJSC
2727,hw_Gaspar_37,,Access Switch,,Active,Gaspar,,,TJSC
3353,hw_Guaramirim_10,,Spare Switch,,Inventory,Guaramirim,,,TJSC
906,hw_guaramirim_17,,Access Switch,,Active,Guaramirim,,,TJSC
907,hw_guaramirim_18,,Access Switch,,Active,Guaramirim,,,TJSC
908,hw_guaramirim_19,,Access Switch,,Active,Guaramirim,,,TJSC
909,hw_Herval_Oeste_10,,Spare Switch,,Offline,Herval do Oeste,,,TJSC
910,hw_Herval_Oeste_11,,Spare Switch,,Offline,Herval do Oeste,,,TJSC
911,hw_Herval_Oeste_12,,Spare Switch,,Offline,Herval do Oeste,,,TJSC
2719,hw_Herval_Oeste_13,,Spare Switch,,Offline,Herval do Oeste,,,
3226,hw_Herval_Oeste_14,,Spare Switch,,Offline,Herval do Oeste,,,
3399,hw_Herval_Oeste_15,,Access Switch,,Active,Herval do Oeste,,,
3400,hw_Herval_Oeste_16,,Access Switch,,Active,Herval do Oeste,,,
3401,hw_Herval_Oeste_17,,Access Switch,,Active,Herval do Oeste,,,
3402,hw_Herval_Oeste_18,,Access Switch,,Active,Herval do Oeste,,,
917,hw_Icara_10,,Access Switch,,Active,Içara,,,TJSC
918,hw_Icara_11,,Access Switch,,Active,Içara,,,TJSC
919,hw_Icara_12,,Access Switch,,Active,Içara,,,TJSC
920,hw_Icara_13,,Spare Switch,,Offline,Içara,,,TJSC
2748,hw_Icara_14,,Access Switch,,Active,Içara,,,TJSC
3095,hw_icara_15,,Access Switch,,Active,Içara,,,TJSC
3096,hw_icara_16,,Access Switch,,Active,Içara,,,TJSC
923,hw_imarui_10,,Access Switch,,Offline,Imaruí,,,TJSC
924,hw_imarui_15,,Access Switch,,Active,Imaruí,,,TJSC
925,hw_imarui_16,,Access Switch,,Active,Imaruí,,,TJSC
926,hw_imarui_17,,Access Switch,,Active,Imaruí,,,TJSC
3035,hw_Imbituba_1Vara_13,,Access Switch,,Active,Imbituba - Primeira Vara,,,TJSC
3036,hw_Imbituba_1Vara_14,,Access Switch,,Active,Imbituba - Primeira Vara,,,TJSC
3033,hw_imbituba_10,,Access Switch,,Active,Imbituba - Segunda Vara,,,TJSC
3034,hw_imbituba_14,,Access Switch,,Active,Imbituba - Segunda Vara,,,TJSC
3019,hw_Indaial_10,,Access Switch,,Active,Indaial,,,
3020,hw_Indaial_11,,Access Switch,,Active,Indaial,,,
3021,hw_Indaial_12,,Access Switch,,Active,Indaial,,,
3022,hw_Indaial_13,,Access Switch,,Active,Indaial,,,
3023,hw_Indaial_14,,Access Switch,,Active,Indaial,,,
3024,hw_Indaial_15,,Access Switch,,Active,Indaial,,,
3025,hw_Indaial_16,,Access Switch,,Active,Indaial,,,
3026,hw_Indaial_17,,Access Switch,,Active,Indaial,,,
948,hw_ipumirim_10,,Spare Switch,,Offline,Ipumirim,,,TJSC
949,hw_ipumirim_11,,Access Switch,,Active,Ipumirim,,,TJSC
950,hw_ipumirim_12,,Access Switch,,Active,Ipumirim,,,TJSC
951,hw_ipumirim_13,,Spare Switch,,Offline,Ipumirim,,,TJSC
953,hw_ita_10,,Access Switch,,Active,Itá,,,TJSC
954,hw_ita_11,,Access Switch,,Active,Itá,,,TJSC
955,hw_itaiopolis_10,,Spare Switch,,Offline,Itaiópolis,,,TJSC
3253,hw_itaiopolis_11,,Access Switch,,Active,Itaiópolis,,,TJSC
956,hw_itaiopolis_15,,Access Switch,,Active,Itaiópolis,,,TJSC
957,hw_itaiopolis_16,,Access Switch,,Active,Itaiópolis,,,TJSC
958,hw_itaiopolis_17,,Spare Switch,,Offline,Itaiópolis,,,TJSC
959,hw_itaiopolis_19,,Access Switch,,Active,Itaiópolis,,,TJSC
961,hw_Itajai_10,,Spare Switch,,Inventory,Itajaí,,,TJSC
962,hw_Itajai_11,,Access Switch,,Active,Itajaí,,,TJSC
963,hw_Itajai_12,,Access Switch,,Active,Itajaí,,,TJSC
964,hw_Itajai_13,,Access Switch,,Active,Itajaí,,,TJSC
965,hw_Itajai_14,,Access Switch,,Active,Itajaí,,,TJSC
966,hw_Itajai_15,,Access Switch,,Active,Itajaí,,,TJSC
967,hw_Itajai_16,,Access Switch,,Active,Itajaí,,,TJSC
968,hw_Itajai_17,,Spare Switch,,Offline,Itajaí,,,TJSC
969,hw_Itajai_18,,Access Switch,,Active,Itajaí,,,TJSC
970,hw_Itajai_19,,Access Switch,,Active,Itajaí,,,TJSC
971,hw_Itajai_20,,Access Switch,,Active,Itajaí,,,TJSC
972,hw_Itajai_21,,Spare Switch,,Offline,Itajaí,,,TJSC
973,hw_Itajai_22,,Access Switch,,Active,Itajaí,,,TJSC
974,hw_Itajai_23,,Access Switch,,Active,Itajaí,,,TJSC
975,hw_Itajai_24,,Access Switch,,Active,Itajaí,,,TJSC
976,hw_Itajai_25,,Access Switch,,Offline,Itajaí,,,TJSC
977,hw_Itajai_26,,Access Switch,,Active,Itajaí,,,TJSC
978,hw_Itajai_27,,Access Switch,,Active,Itajaí,,,TJSC
979,hw_Itajai_28,,Access Switch,,Active,Itajaí,,,TJSC
980,hw_Itajai_29,,Access Switch,,Active,Itajaí,,,TJSC
981,hw_Itajai_30,,Access Switch,,Active,Itajaí,,,TJSC
982,hw_Itajai_31,,Access Switch,,Active,Itajaí,,,TJSC
983,hw_Itajai_32,,Access Switch,,Active,Itajaí,,,TJSC
984,hw_Itajai_33,,Access Switch,,Active,Itajaí,,,TJSC
985,hw_Itajai_34,,Access Switch,,Active,Itajaí,,,TJSC
986,hw_Itajai_35,,Access Switch,,Active,Itajaí,,,TJSC
987,hw_Itajai_36,,Spare Switch,,Offline,Itajaí,,,TJSC
988,hw_Itajai_37,,Spare Switch,,Offline,Itajaí,,,TJSC
989,hw_Itajai_38,,Access Switch,,Offline,Itajaí,,,TJSC
990,hw_Itajai_39,,Access Switch,,Active,Itajaí,,,TJSC
991,hw_Itajai_40,,Access Switch,,Active,Itajaí,,,TJSC
992,hw_Itajai_41,,Access Switch,,Active,Itajaí,,,TJSC
993,hw_Itajai_43,,Access Switch,,Active,Itajaí,,,TJSC
994,hw_Itajai_44,,Access Switch,,Active,Itajaí,,,TJSC
995,hw_Itajai_45,,Spare Switch,,Inventory,Itajaí,,,TJSC
996,hw_Itajai_46,,Spare Switch,,Offline,Itajaí,,,TJSC
997,hw_Itajai_47,,Access Switch,,Active,Itajaí,,,TJSC
998,hw_Itajai_48,,Access Switch,,Active,Itajaí,,,TJSC
2429,hw_Itajai_49,,Access Switch,,Active,Itajaí,,,TJSC
999,hw_Itajai_50,,Access Switch,,Active,Itajaí,,,TJSC
1000,hw_Itajai_51,,Access Switch,,Active,Itajaí,,,TJSC
1001,hw_Itajai_52,,Access Switch,,Active,Itajaí,,,TJSC
1002,hw_Itajai_53,,Access Switch,,Active,Itajaí,,,TJSC
1003,hw_Itajai_54,,Spare Switch,,Offline,Itajaí,,,TJSC
2729,hw_Itajai_61,,Access Switch,,Active,Itajaí,,,
3395,hw_itajai_65,,Access Switch,,Active,Itajaí,,,
1157,hw_itapema_15,,Access Switch,,Active,Itapema,,,TJSC
1161,hw_itapema_19,,Access Switch,,Active,Itapema,,,TJSC
1162,hw_itapema_20,,Spare Switch,,Offline,Itapema,,,TJSC
1163,hw_itapiranga_10,,Spare Switch,,Offline,Itapiranga,,,TJSC
1164,hw_itapiranga_12,,Access Switch,,Active,Itapiranga,,,TJSC
1165,hw_itapiranga_13,,Access Switch,,Active,Itapiranga,,,TJSC
3301,hw_itapiranga_14,,Access Switch,,Active,Itapiranga,,,TJSC
1167,hw_itapoa_10,,Access Switch,,Active,Itapoá,,,TJSC
1168,hw_itapoa_11,,Access Switch,,Active,Itapoá,,,TJSC
1169,hw_itapoa_12,,Spare Switch,,Inventory,Itapoá,,,TJSC
3352,hw_itapoa_14,,Access Switch,,Active,Itapoá,,,TJSC
1170,hw_ituporanga_16,,Access Switch,,Active,Ituporanga,,,TJSC
1171,hw_ituporanga_17,,Access Switch,,Active,Ituporanga,,,TJSC
1172,hw_ituporanga_18,,Access Switch,,Active,Ituporanga,,,TJSC
1173,hw_ituporanga_19,,Access Switch,,Active,Ituporanga,,,TJSC
1174,hw_ituporanga_20,,Access Switch,,Active,Ituporanga,,,TJSC
1175,hw_ituporanga_21,,Access Switch,,Active,Ituporanga,,,TJSC
1176,hw_Jaguaruna_10,,Access Switch,,Active,Jaguaruna,,,TJSC
1177,hw_Jaguaruna_11,,Access Switch,,Active,Jaguaruna,,,TJSC
1178,hw_Jaguaruna_12,,Access Switch,,Active,Jaguaruna,,,TJSC
1179,hw_Jaguaruna_13,,Access Switch,,Active,Jaguaruna,,,TJSC
1180,hw_Jaguaruna_14,,Access Switch,,Active,Jaguaruna,,,TJSC
3377,hw_Jaguaruna_16,,Access Switch,,Active,Jaguaruna,,,TJSC
1181,hw_Jaguaruna_19,,Access Switch,,Active,Jaguaruna,,,TJSC
3252,hw_jaragua_do_sul_40,,Access Switch,,Active,Jaraguá do Sul,,,TJSC
3354,hw_Jaragua_Unidade_Avancada_136,,Access Switch,,Active,Jaraguá do Sul - Unidade Avançada,,,TJSC
3355,hw_Jaragua_Unidade_Avancada_137,,Spare Switch,,Inventory,Jaraguá do Sul - Unidade Avançada,,,TJSC
1195,hw_Jaragua_Unidade_Avancada_138,,Access Switch,,Active,Jaraguá do Sul - Unidade Avançada,,,TJSC
3254,hw_joacaba_16,,Access Switch,,Active,Joaçaba,,,
1858,hw_Joacaba_25,,Access Switch,,Active,Joaçaba,,,TJSC
1204,hw_Joacaba_26,,Access Switch,,Active,Joaçaba,,,TJSC
1859,hw_Joacaba_27,,Access Switch,,Active,Joaçaba,,,TJSC
3231,hw_Joacaba_28,,Access Switch,,Active,Joaçaba,,,
1205,hw_joacaba_30,,Access Switch,,Active,Joaçaba,,,TJSC
1206,hw_Joacaba_Avanc_11,,Access Switch,,Active,Joaçaba - Unidade Avançada,,,TJSC
2278,hw_Joinville_2,,Access Switch,,Active,Joinville,,,
3420,hw_Joinville_3,,Access Switch,,Active,Joinville,,,
3351,hw_joinville_13,,Access Switch,,Active,Joinville,,,TJSC
3304,hw_joinville_31,,Access Switch,,Active,Joinville,,,
1225,hw_joinville_36,,Access Switch,,Active,Joinville,,,TJSC
1226,hw_joinville_37,,Access Switch,,Active,Joinville,,,TJSC
1227,hw_joinville_38,,Access Switch,,Active,Joinville,,,TJSC
1228,hw_joinville_39,,Access Switch,,Active,Joinville,,,TJSC
1229,hw_joinville_40,,Access Switch,,Active,Joinville,,,TJSC
1230,hw_joinville_41,,Access Switch,,Active,Joinville,,,TJSC
2279,hw_Joinville_44,,Access Switch,,Active,Joinville,,,
1210,hw_joinville_50,,Access Switch,,Active,Joinville,,,TJSC
1232,hw_joinville_51,,Access Switch,,Active,Joinville,,,TJSC
1208,hw_joinville_53,,Access Switch,,Active,Joinville,,,TJSC
1209,hw_joinville_54,,Access Switch,,Active,Joinville,,,TJSC
1234,hw_joinville_fazendario_10,,Access Switch,,Active,Joinville - Fórum Fazendário,,,TJSC
1235,hw_joinville_fazendario_11,,Access Switch,,Active,Joinville - Fórum Fazendário,,,TJSC
1236,hw_joinville_fazendario_12,,Spare Switch,,Offline,Joinville - Fórum Fazendário,,,TJSC
1231,hw_joinville_fazendario_13,,Access Switch,,Inventory,Joinville - Fórum Fazendário,,,TJSC
2745,hw_joinville_forum_fazendario_14,,Access Switch,,Active,Joinville - Fórum Fazendário,,,
3163,hw_lages_12,,Access Switch,,Active,Lages,,,TJSC
3173,hw_Lages_132,,Access Switch,,Active,Lages,,,
3174,hw_Lages_134,,Access Switch,,Active,Lages,,,
3103,hw_lages_uniplac_133,,Access Switch,,Active,Lages - Unidade Avançada,,,TJSC
1263,hw_laguna_21,,Spare Switch,,Offline,Laguna,,,TJSC
1264,hw_laguna_22,,Access Switch,,Active,Laguna,,,TJSC
1265,hw_laguna_23,,Access Switch,,Active,Laguna,,,TJSC
1266,hw_laguna_24,,Access Switch,,Active,Laguna,,,TJSC
1267,hw_laguna_25,,Access Switch,,Active,Laguna,,,TJSC
1268,hw_lauro_muller_10,,Access Switch,,Active,Lauro Müller,,,TJSC
1269,hw_lauro_muller_11,,Spare Switch,,Offline,Lauro Müller,,,TJSC
1270,hw_lauro_muller_12,,Access Switch,,Active,Lauro Müller,,,TJSC
3108,hw_lauro_muller_13,,Spare Switch,,Offline,Lauro Müller,,,TJSC
3144,hw_lauro_muller_14,,Access Switch,,Active,Lauro Müller,,,TJSC
1273,hw_lebon_regis_10,,Access Switch,,Active,Lebon Régis,,,TJSC
3195,hw_lebon_regis_11,,Access Switch,,Active,Lebon Régis,,,TJSC
1274,hw_lebon_regis_13,,Access Switch,,Active,Lebon Régis,,,TJSC
1275,hw_lebon_regis_14,,Access Switch,,Active,Lebon Régis,,,TJSC
3309,hw_mafra_10,,Access Switch,,Active,Mafra,,,TJSC
3276,hw_mafra_13,,Spare Switch,,Offline,Mafra,,,TJSC
3277,hw_mafra_14,,Access Switch,,Active,Mafra,,,TJSC
3278,hw_mafra_16,,Access Switch,,Active,Mafra,,,TJSC
3279,hw_mafra_17,,Access Switch,,Active,Mafra,,,TJSC
1281,hw_mafra_20,,Access Switch,,Active,Mafra,,,TJSC
1282,hw_mafra_21,,Access Switch,,Active,Mafra,,,TJSC
1283,hw_mafra_22,,Access Switch,,Active,Mafra,,,TJSC
1288,hw_maravilha_15,,Spare Switch,,Offline,Maravilha,,,TJSC
3300,hw_maravilha_16,,Access Switch,,Active,Maravilha,,,TJSC
1289,hw_meleiro_10,,Access Switch,,Active,Meleiro,,,TJSC
1290,hw_meleiro_11,,Access Switch,,Active,Meleiro,,,TJSC
1291,hw_Modelo_10,,Access Switch,,Active,Modelo,,,TJSC
1292,hw_Modelo_11,,Access Switch,,Active,Modelo,,,TJSC
1293,hw_Modelo_13,,Spare Switch,,Offline,Modelo,,,TJSC
1295,hw_mondai_11,,Access Switch,,Active,Mondaí,,,TJSC
1296,hw_mondai_12,,Access Switch,,Active,Mondaí,,,TJSC
1297,hw_mondai_13,,Access Switch,,Active,Mondaí,,,TJSC
1294,hw_mondai_14,,Spare Switch,,Offline,Mondaí,,,TJSC
3123,hw_mondai_15,,Access Switch,,Offline,Mondaí,,,TJSC
1299,hw_Navegantes_10,,Distribution Switch,,Active,Navegantes,,,TJSC
1300,hw_Navegantes_11,,Spare Switch,,Offline,Navegantes,,,TJSC
1301,hw_Navegantes_12,,Access Switch,,Active,Navegantes,,,TJSC
1302,hw_Navegantes_13,,Access Switch,,Active,Navegantes,,,TJSC
1303,hw_Navegantes_14,,Access Switch,,Active,Navegantes,,,TJSC
3017,hw_Navegantes_15,,Access Switch,,Active,Navegantes,,,TJSC
2690,hw_Navegantes_21,,Access Switch,,Active,Navegantes,,,TJSC
2692,hw_Navegantes_23,,Access Switch,,Active,Navegantes,,,
1312,hw_Norte_Ilha_19,,Access Switch,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,42.0,TJSC
3145,hw_Norte_Ilha_26,,Access Switch,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,36.0,TJSC
3146,hw_Norte_Ilha_27,,Access Switch,,Active,Norte da Ilha - UFSC,Norte-da-Ilha -UFSC-Rack-01,34.0,TJSC
3113,hw_orleans_10,,Access Switch,,Active,Orleans,,,TJSC
